"","lambda","mu","prob","meanN","meanNb"
"1782",0.01301,1.37,-44.5841425299344,1.59879041980404,1.51706596305632
"1783",0.01401,1.37,-44.7246141102397,1.63747272265666,1.55116820871481
"1784",0.01501,1.37,-44.8588132766211,1.67516966969143,1.58444554179746
"1785",0.01601,1.37,-44.9871556825813,1.7118811053304,1.61689099843427
"1786",0.01701,1.37,-45.1100164157732,1.74761009638541,1.6485014201391
"1787",0.01801,1.37,-45.227735817668,1.78236306756269,1.67927743395609
"1788",0.01901,1.37,-45.3406242068301,1.81614969861225,1.70922324421267
"1789",0.02001,1.37,-45.4489657398549,1.84898267147539,1.73834630975781
"1790",0.02101,1.37,-45.5530215930365,1.88087733246904,1.76665696098623
"1791",0.02201,1.37,-45.6530326072576,1.91185131564383,1.79416799494916
"1792",0.02301,1.37,-45.7492215067298,1.94192415878709,1.82089427439122
"1793",0.02401,1.37,-45.8417947774113,1.97111693254343,1.84685234720095
"1794",0.02501,1.37,-45.9309442717477,1.99945189511566,1.87206009596219
"1795",1e-05,1.39,-41.823750403236,1.00055038517372,1.0004594355481
"1796",0.00101,1.39,-42.1269332612036,1.05453451468124,1.04573678076753
"1797",0.00201,1.39,-42.4072228102896,1.10663807409477,1.08980193666637
"1798",0.00301,1.39,-42.6675443650919,1.15711798473737,1.13279144786705
"1799",0.00401,1.39,-42.9103248502114,1.20617525354356,1.17481532484097
"1800",0.00501,1.39,-43.1375894481168,1.25396521247723,1.21595913530941
"1801",0.00601,1.39,-43.3510366307133,1.30060343668496,1.25628462494219
"1802",0.00701,1.39,-43.5520976791782,1.34617094723641,1.29583120487893
"1803",0.00801,1.39,-43.741984965192,1.39072007957643,1.33461901504659
"1804",0.00901,1.39,-43.9217315487081,1.43428087483671,1.37265310650464
"1805",0.01001,1.39,-44.0922236673055,1.47686734573063,1.40992795033159
"1806",0.01101,1.39,-44.2542272533597,1.5184830483003,1.44643162453929
"1807",0.01201,1.39,-44.4084094299208,1.55912564988404,1.48214930933013
"1808",0.01301,1.39,-44.5553558320636,1.59879041980404,1.51706596305632
"1809",0.01401,1.39,-44.6955845075329,1.63747272265666,1.55116820871481
"1810",0.01501,1.39,-44.8295570519387,1.67516966969143,1.58444554179746
"1811",0.01601,1.39,-44.9576875325482,1.7118811053304,1.61689099843427
"1812",0.01701,1.39,-45.0803496578488,1.74761009638541,1.6485014201391
"1813",0.01801,1.39,-45.1978825627858,1.78236306756269,1.67927743395609
"1814",0.01901,1.39,-45.3105955045275,1.81614969861225,1.70922324421267
"1815",0.02001,1.39,-45.4187717012177,1.84898267147539,1.73834630975781
"1816",0.02101,1.39,-45.5226714955907,1.88087733246904,1.76665696098623
"1817",0.02201,1.39,-45.6225349850459,1.91185131564383,1.79416799494916
"1818",0.02301,1.39,-45.7185842281306,1.94192415878709,1.82089427439122
"1819",0.02401,1.39,-45.8110251127366,1.97111693254343,1.84685234720095
"1820",0.02501,1.39,-45.9000489522601,1.99945189511566,1.87206009596219
"1821",1e-05,1.41,-41.8042215506106,1.00055038517372,1.0004594355481
"1822",0.00101,1.41,-42.1065322887363,1.05453451468124,1.04573678076753
"1823",0.00201,1.41,-42.3860674298889,1.10663807409477,1.08980193666637
"1824",0.00301,1.41,-42.6457286230911,1.15711798473737,1.13279144786705
"1825",0.00401,1.41,-42.8879252122276,1.20617525354356,1.17481532484097
"1826",0.00501,1.41,-43.1146690335828,1.25396521247723,1.21595913530941
"1827",0.00601,1.41,-43.3276482406713,1.30060343668496,1.25628462494219
"1828",0.00701,1.41,-43.5282860100805,1.34617094723641,1.29583120487893
"1829",0.00801,1.41,-43.7177882573384,1.39072007957643,1.33461901504659
"1830",0.00901,1.41,-43.8971828326207,1.43428087483671,1.37265310650464
"1831",0.01001,1.41,-44.0673517188246,1.47686734573063,1.40992795033159
"1832",0.01101,1.41,-44.2290573345764,1.5184830483003,1.44643162453929
"1833",0.01201,1.41,-44.3829638706775,1.55912564988404,1.48214930933013
"1834",0.01301,1.41,-44.5296544914437,1.59879041980404,1.51706596305632
"1835",0.01401,1.41,-44.6696451440701,1.63747272265666,1.55116820871481
"1836",0.01501,1.41,-44.8033956236918,1.67516966969143,1.58444554179746
"1837",0.01601,1.41,-44.931318442751,1.7118811053304,1.61689099843427
"1838",0.01701,1.41,-45.0537859579052,1.74761009638541,1.6485014201391
"1839",0.01801,1.41,-45.1711361215091,1.78236306756269,1.67927743395609
"1840",0.01901,1.41,-45.283677150409,1.81614969861225,1.70922324421267
"1841",0.02001,1.41,-45.3916913429457,1.84898267147539,1.73834630975781
"1842",0.02101,1.41,-45.4954382248707,1.88087733246904,1.76665696098623
"1843",0.02201,1.41,-45.5951571648971,1.91185131564383,1.79416799494916
"1844",0.02301,1.41,-45.6910695691648,1.94192415878709,1.82089427439122
"1845",0.02401,1.41,-45.7833807394187,1.97111693254343,1.84685234720095
"1846",0.02501,1.41,-45.8722814607562,1.99945189511566,1.87206009596219
"1847",1e-05,1.43,-41.7875629395264,1.00055038517372,1.0004594355481
"1848",0.00101,1.43,-42.0890188448943,1.05453451468124,1.04573678076753
"1849",0.00201,1.43,-42.3678145602746,1.10663807409477,1.08980193666637
"1850",0.00301,1.43,-42.6268285279103,1.15711798473737,1.13279144786705
"1851",0.00401,1.43,-42.8684528528144,1.20617525354356,1.17481532484097
"1852",0.00501,1.43,-43.0946862852627,1.25396521247723,1.21595913530941
"1853",0.00601,1.43,-43.3072068619826,1.30060343668496,1.25628462494219
"1854",0.00701,1.43,-43.5074298136336,1.34617094723641,1.29583120487893
"1855",0.00801,1.43,-43.6965547262037,1.39072007957643,1.33461901504659
"1856",0.00901,1.43,-43.8756043424204,1.43428087483671,1.37265310650464
"1857",0.01001,1.43,-44.0454564741877,1.47686734573063,1.40992795033159
"1858",0.01101,1.43,-44.2068700955876,1.5184830483003,1.44643162453929
"1859",0.01201,1.43,-44.3605065229945,1.55912564988404,1.48214930933013
"1860",0.01301,1.43,-44.506946498742,1.59879041980404,1.51706596305632
"1861",0.01401,1.43,-44.6467039109881,1.63747272265666,1.55116820871481
"1862",0.01501,1.43,-44.7802367900117,1.67516966969143,1.58444554179746
"1863",0.01601,1.43,-44.9079561242182,1.7118811053304,1.61689099843427
"1864",0.01701,1.43,-45.0302329452287,1.74761009638541,1.6485014201391
"1865",0.01801,1.43,-45.1474040462671,1.78236306756269,1.67927743395609
"1866",0.01901,1.43,-45.2597766245126,1.81614969861225,1.70922324421267
"1867",0.02001,1.43,-45.3676320767793,1.84898267147539,1.73834630975781
"1868",0.02101,1.43,-45.4712291280821,1.88087733246904,1.76665696098623
"1869",0.02201,1.43,-45.5708064329486,1.91185131564383,1.79416799494916
"1870",0.02301,1.43,-45.6665847581034,1.94192415878709,1.82089427439122
"1871",0.02401,1.43,-45.7587688308251,1.97111693254343,1.84685234720095
"1872",0.02501,1.43,-45.8475489184459,1.99945189511566,1.87206009596219
"1873",1e-05,1.45,-41.7736891382878,1.00055038517372,1.0004594355481
"1874",0.00101,1.45,-42.0743071549701,1.05453451468124,1.04573678076753
"1875",0.00201,1.45,-42.3523781283476,1.10663807409477,1.08980193666637
"1876",0.00301,1.45,-42.6107577439792,1.15711798473737,1.13279144786705
"1877",0.00401,1.45,-42.851821203327,1.20617525354356,1.17481532484097
"1878",0.00501,1.45,-43.0775544258432,1.25396521247723,1.21595913530941
"1879",0.00601,1.45,-43.2896255291863,1.30060343668496,1.25628462494219
"1880",0.00701,1.45,-43.4894419536805,1.34617094723641,1.29583120487893
"1881",0.00801,1.45,-43.6781970799273,1.39072007957643,1.33461901504659
"1882",0.00901,1.45,-43.8569086435427,1.43428087483671,1.37265310650464
"1883",0.01001,1.45,-44.0264503674913,1.47686734573063,1.40992795033159
"1884",0.01101,1.45,-44.18757784916,1.5184830483003,1.44643162453929
"1885",0.01201,1.45,-44.3409495871828,1.55912564988404,1.48214930933013
"1886",0.01301,1.45,-44.4871439497283,1.59879041980404,1.51706596305632
"1887",0.01401,1.45,-44.6266728066113,1.63747272265666,1.55116820871481
"1888",0.01501,1.45,-44.759992458169,1.67516966969143,1.58444554179746
"1889",0.01601,1.45,-44.8875123989491,1.7118811053304,1.61689099843427
"1890",0.01701,1.45,-45.0096023617982,1.74761009638541,1.6485014201391
"1891",0.01801,1.45,-45.1265980038029,1.78236306756269,1.67927743395609
"1892",0.01901,1.45,-45.2388055227193,1.81614969861225,1.70922324421267
"1893",0.02001,1.45,-45.3465054317468,1.84898267147539,1.73834630975781
"1894",0.02101,1.45,-45.4499556710857,1.88087733246904,1.76665696098623
"1895",0.02201,1.45,-45.5493941952888,1.91185131564383,1.79416799494916
"1896",0.02301,1.45,-45.6450411443975,1.94192415878709,1.82089427439122
"1897",0.02401,1.45,-45.7371006826699,1.97111693254343,1.84685234720095
"1898",0.02501,1.45,-45.8257625699961,1.99945189511566,1.87206009596219
"1899",1e-05,1.47,-41.7625185361693,1.00055038517372,1.0004594355481
"1900",0.00101,1.47,-42.062315272046,1.05453451468124,1.04573678076753
"1901",0.00201,1.47,-42.3396758947759,1.10663807409477,1.08980193666637
"1902",0.00301,1.47,-42.5974337747844,1.15711798473737,1.13279144786705
"1903",0.00401,1.47,-42.837947538901,1.20617525354356,1.17481532484097
"1904",0.00501,1.47,-43.0631905260411,1.25396521247723,1.21595913530941
"1905",0.00601,1.47,-43.2748211287001,1.30060343668496,1.25628462494219
"1906",0.00701,1.47,-43.4742391494472,1.34617094723641,1.29583120487893
"1907",0.00801,1.47,-43.6626318852403,1.39072007957643,1.33461901504659
"1908",0.00901,1.47,-43.8410121629644,1.43428087483671,1.37265310650464
"1909",0.01001,1.47,-44.0102496970956,1.47686734573063,1.40992795033159
"1910",0.01101,1.47,-44.1710967748459,1.5184830483003,1.44643162453929
"1911",0.01201,1.47,-44.3242091326822,1.55912564988404,1.48214930933013
"1912",0.01301,1.47,-44.470162811484,1.59879041980404,1.51706596305632
"1913",0.01401,1.47,-44.6094677026144,1.63747272265666,1.55116820871481
"1914",0.01501,1.47,-44.7425784106936,1.67516966969143,1.58444554179746
"1915",0.01601,1.47,-44.869902965993,1.7118811053304,1.61689099843427
"1916",0.01701,1.47,-44.9918098283259,1.74761009638541,1.6485014201391
"1917",0.01801,1.47,-45.1086335411784,1.78236306756269,1.67927743395609
"1918",0.01901,1.47,-45.2206793227241,1.81614969861225,1.70922324421267
"1919",0.02001,1.47,-45.3282268201033,1.84898267147539,1.73834630975781
"1920",0.02101,1.47,-45.4315332043054,1.88087733246904,1.76665696098623
"1921",0.02201,1.47,-45.5308357438354,1.91185131564383,1.79416799494916
"1922",0.02301,1.47,-45.6263539645283,1.94192415878709,1.82089427439122
"1923",0.02401,1.47,-45.7182914788385,1.97111693254343,1.84685234720095
"1924",0.02501,1.47,-45.8068375493297,1.99945189511566,1.87206009596219
"1925",1e-05,1.49,-41.7539731267293,1.00055038517372,1.0004594355481
"1926",0.00101,1.49,-42.0529648601719,1.05453451468124,1.04573678076753
"1927",0.00201,1.49,-42.3296292370498,1.10663807409477,1.08980193666637
"1928",0.00301,1.49,-42.5867777458171,1.15711798473737,1.13279144786705
"1929",0.00401,1.49,-42.8267527613026,1.20617525354356,1.17481532484097
"1930",0.00501,1.49,-43.0515152873647,1.25396521247723,1.21595913530941
"1931",0.00601,1.49,-43.2627141815001,1.30060343668496,1.25628462494219
"1932",0.00701,1.49,-43.4617417581494,1.34617094723641,1.29583120487893
"1933",0.00801,1.49,-43.6497793500022,1.39072007957643,1.33461901504659
"1934",0.00901,1.49,-43.8278349716772,1.43428087483671,1.37265310650464
"1935",0.01001,1.49,-43.9967744080395,1.47686734573063,1.40992795033159
"1936",0.01101,1.49,-44.157346701343,1.5184830483003,1.44643162453929
"1937",0.01201,1.49,-44.3102048803695,1.55912564988404,1.48214930933013
"1938",0.01301,1.49,-44.4559227046628,1.59879041980404,1.51706596305632
"1939",0.01401,1.49,-44.5950081262388,1.63747272265666,1.55116820871481
"1940",0.01501,1.49,-44.727914087549,1.67516966969143,1.58444554179746
"1941",0.01601,1.49,-44.8550471835843,1.7118811053304,1.61689099843427
"1942",0.01701,1.49,-44.9767746263553,1.74761009638541,1.6485014201391
"1943",0.01801,1.49,-45.0934298678366,1.78236306756269,1.67927743395609
"1944",0.01901,1.49,-45.2053171660652,1.81614969861225,1.70922324421267
"1945",0.02001,1.49,-45.3127153193281,1.84898267147539,1.73834630975781
"1946",0.02101,1.49,-45.4158807446958,1.88087733246904,1.76665696098623
"1947",0.02201,1.49,-45.5150500382743,1.91185131564383,1.79416799494916
"1948",0.02301,1.49,-45.6104421239195,1.94192415878709,1.82089427439122
"1949",0.02401,1.49,-45.7022600732741,1.97111693254343,1.84685234720095
"1950",0.02501,1.49,-45.7906926614882,1.99945189511566,1.87206009596219
"1951",1e-05,1.51,-41.747978305861,1.00055038517372,1.0004594355481
"1952",0.00101,1.51,-42.0461809922829,1.05453451468124,1.04573678076753
"1953",0.00201,1.51,-42.3221629472816,1.10663807409477,1.08980193666637
"1954",0.00301,1.51,-42.578714202266,1.15711798473737,1.13279144786705
"1955",0.00401,1.51,-42.8181611965261,1.20617525354356,1.17481532484097
"1956",0.00501,1.51,-43.0424528396239,1.25396521247723,1.21595913530941
"1957",0.00601,1.51,-43.2532286405526,1.30060343668496,1.25628462494219
"1958",0.00701,1.51,-43.4518735723498,1.34617094723641,1.29583120487893
"1959",0.00801,1.51,-43.6395631204932,1.39072007957643,1.33461901504659
"1960",0.00901,1.51,-43.8173005819176,1.43428087483671,1.37265310650464
"1961",0.01001,1.51,-43.9859478892129,1.47686734573063,1.40992795033159
"1962",0.01101,1.51,-44.1462509036138,1.5184830483003,1.44643162453929
"1963",0.01201,1.51,-44.2988599996287,1.55912564988404,1.48214930933013
"1964",0.01301,1.51,-44.4443467005139,1.59879041980404,1.51706596305632
"1965",0.01401,1.51,-44.5832170572717,1.63747272265666,1.55116820871481
"1966",0.01501,1.51,-44.7159223830703,1.67516966969143,1.58444554179746
"1967",0.01601,1.51,-44.8428678660415,1.7118811053304,1.61689099843427
"1968",0.01701,1.51,-44.9644194951236,1.74761009638541,1.6485014201391
"1969",0.01801,1.51,-45.0809096524298,1.78236306756269,1.67927743395609
"1970",0.01901,1.51,-45.1926416549197,1.81614969861225,1.70922324421267
"1971",0.02001,1.51,-45.2998934688894,1.84898267147539,1.73834630975781
"1972",0.02101,1.51,-45.402920772478,1.88087733246904,1.76665696098623
"1973",0.02201,1.51,-45.5019595027682,1.91185131564383,1.79416799494916
"1974",0.02301,1.51,-45.5972279936195,1.94192415878709,1.82089427439122
"1975",0.02401,1.51,-45.6889287866347,1.97111693254343,1.84685234720095
"1976",0.02501,1.51,-45.7772501792639,1.99945189511566,1.87206009596219
"1977",1e-05,1.53,-41.7444626834097,1.00055038517372,1.0004594355481
"1978",0.00101,1.53,-42.0418919616854,1.05453451468124,1.04573678076753
"1979",0.00201,1.53,-42.3172050435763,1.10663807409477,1.08980193666637
"1980",0.00301,1.53,-42.5731709202844,1.15711798473737,1.13279144786705
"1981",0.00401,1.53,-42.8121004059662,1.20617525354356,1.17481532484097
"1982",0.00501,1.53,-43.0359305520188,1.25396521247723,1.21595913530941
"1983",0.00601,1.53,-43.2462917018238,1.30060343668496,1.25628462494219
"1984",0.00701,1.53,-43.4445616308984,1.34617094723641,1.29583120487893
"1985",0.00801,1.53,-43.6319100922875,1.39072007957643,1.33461901504659
"1986",0.00901,1.53,-43.8093357579798,1.43428087483671,1.37265310650464
"1987",0.01001,1.53,-43.9776967841141,1.47686734573063,1.40992795033159
"1988",0.01101,1.53,-44.1377359135905,1.5184830483003,1.44643162453929
"1989",0.01201,1.53,-44.2901009190063,1.55912564988404,1.48214930933013
"1990",0.01301,1.53,-44.4353611314923,1.59879041980404,1.51706596305632
"1991",0.01401,1.53,-44.5740207386143,1.63747272265666,1.55116820871481
"1992",0.01501,1.53,-44.706529456492,1.67516966969143,1.58444554179746
"1993",0.01601,1.53,-44.8332910942577,1.7118811053304,1.61689099843427
"1994",0.01701,1.53,-44.9546704420167,1.74761009638541,1.6485014201391
"1995",0.01801,1.53,-45.0709988332411,1.78236306756269,1.67927743395609
"1996",0.01901,1.53,-45.1825786624931,1.81614969861225,1.70922324421267
"1997",0.02001,1.53,-45.2896870806042,1.84898267147539,1.73834630975781
"1998",0.02101,1.53,-45.3925790414708,1.88087733246904,1.76665696098623
"1999",0.02201,1.53,-45.4914898362605,1.91185131564383,1.79416799494916
"2000",0.02301,1.53,-45.5866372205795,1.94192415878709,1.82089427439122
"2001",0.02401,1.53,-45.6782232165466,1.97111693254343,1.84685234720095
"2002",0.02501,1.53,-45.7664356534312,1.99945189511566,1.87206009596219
"2003",1e-05,1.55,-41.7433579072908,1.00055038517372,1.0004594355481
"2004",0.00101,1.55,-42.0400291060476,1.05453451468124,1.04573678076753
"2005",0.00201,1.55,-42.3146865939073,1.10663807409477,1.08980193666637
"2006",0.00301,1.55,-42.5700787307642,1.15711798473737,1.13279144786705
"2007",0.00401,1.55,-42.8085010101017,1.20617525354356,1.17481532484097
"2008",0.00501,1.55,-43.0318788567387,1.25396521247723,1.21595913530941
"2009",0.00601,1.55,-43.2418336278041,1.30060343668496,1.25628462494219
"2010",0.00701,1.55,-43.4397360423865,1.34617094723641,1.29583120487893
"2011",0.00801,1.55,-43.6267502336439,1.39072007957643,1.33461901504659
"2012",0.00901,1.55,-43.803870339548,1.43428087483671,1.37265310650464
"2013",0.01001,1.55,-43.9719508141263,1.47686734573063,1.40992795033159
"2014",0.01101,1.55,-44.1317313434004,1.5184830483003,1.44643162453929
"2015",0.01201,1.55,-44.2838571493902,1.55912564988404,1.48214930933013
"2016",0.01301,1.55,-44.4288954143929,1.59879041980404,1.51706596305632
"2017",0.01401,1.55,-44.5673484993733,1.63747272265666,1.55116820871481
"2018",0.01501,1.55,-44.6996645550013,1.67516966969143,1.58444554179746
"2019",0.01601,1.55,-44.8262460387165,1.7118811053304,1.61689099843427
"2020",0.01701,1.55,-44.9474565655506,1.74761009638541,1.6485014201391
"2021",0.01801,1.55,-45.0636264411331,1.78236306756269,1.67927743395609
"2022",0.01901,1.55,-45.175057155937,1.81614969861225,1.70922324421267
"2023",0.02001,1.55,-45.2820250615269,1.84898267147539,1.73834630975781
"2024",0.02101,1.55,-45.3847844019512,1.88087733246904,1.76665696098623
"2025",0.02201,1.55,-45.4835698353094,1.91185131564383,1.79416799494916
"2026",0.02301,1.55,-45.5785985504626,1.94192415878709,1.82089427439122
"2027",0.02401,1.55,-45.67007206039,1.97111693254343,1.84685234720095
"2028",0.02501,1.55,-45.7581777355088,1.99945189511566,1.87206009596219
"2029",1e-05,1.57,-41.7445984991392,1.00055038517372,1.0004594355481
"2030",0.00101,1.57,-42.0405266429232,1.05453451468124,1.04573678076753
"2031",0.00201,1.57,-42.3145415515295,1.10663807409477,1.08980193666637
"2032",0.00301,1.57,-42.5693713546493,1.15711798473737,1.13279144786705
"2033",0.00401,1.57,-42.8072965237183,1.20617525354356,1.17481532484097
"2034",0.00501,1.57,-43.0302310841049,1.25396521247723,1.21595913530941
"2035",0.00601,1.57,-43.2397875825762,1.30060343668496,1.25628462494219
"2036",0.00701,1.57,-43.4373298201469,1.34617094723641,1.29583120487893
"2037",0.00801,1.57,-43.6240164204438,1.39072007957643,1.33461901504659
"2038",0.00901,1.57,-43.8008370765754,1.43428087483671,1.37265310650464
"2039",0.01001,1.57,-43.9686426133437,1.47686734573063,1.40992795033159
"2040",0.01101,1.57,-44.1281697201429,1.5184830483003,1.44643162453929
"2041",0.01201,1.57,-44.2800611187395,1.55912564988404,1.48214930933013
"2042",0.01301,1.57,-44.4248818850369,1.59879041980404,1.51706596305632
"2043",0.01401,1.57,-44.5631325895077,1.63747272265666,1.55116820871481
"2044",0.01501,1.57,-44.6952598483456,1.67516966969143,1.58444554179746
"2045",0.01601,1.57,-44.8216647940643,1.7118811053304,1.61689099843427
"2046",0.01701,1.57,-44.9427098899097,1.74761009638541,1.6485014201391
"2047",0.01801,1.57,-45.0587244340539,1.78236306756269,1.67927743395609
"2048",0.01901,1.57,-45.1700090308253,1.81614969861225,1.70922324421267
"2049",0.02001,1.57,-45.2768392483959,1.84898267147539,1.73834630975781
"2050",0.02101,1.57,-45.3794686350746,1.88087733246904,1.76665696098623
"2051",0.02201,1.57,-45.4781312284827,1.91185131564383,1.79416799494916
"2052",0.02301,1.57,-45.5730436620139,1.94192415878709,1.82089427439122
"2053",0.02401,1.57,-45.6644069496459,1.97111693254343,1.84685234720095
"2054",0.02501,1.57,-45.7524080120844,1.99945189511566,1.87206009596219
"2055",1e-05,1.59,-41.7481217006078,1.00055038517372,1.0004594355481
"2056",0.00101,1.59,-42.0433215159265,1.05453451468124,1.04573678076753
"2057",0.00201,1.59,-42.3167066010452,1.10663807409477,1.08980193666637
"2058",0.00301,1.59,-42.5709852489042,1.15711798473737,1.13279144786705
"2059",0.00401,1.59,-42.8084232017895,1.20617525354356,1.17481532484097
"2060",0.00501,1.59,-43.0309233083714,1.25396521247723,1.21595913530941
"2061",0.00601,1.59,-43.2400894775437,1.30060343668496,1.25628462494219
"2062",0.00701,1.59,-43.4372787279162,1.34617094723641,1.29583120487893
"2063",0.00801,1.59,-43.6236442817919,1.39072007957643,1.33461901504659
"2064",0.00901,1.59,-43.8001714748294,1.43428087483671,1.37265310650464
"2065",0.01001,1.59,-43.9677075740645,1.47686734573063,1.40992795033159
"2066",0.01101,1.59,-44.1269863313329,1.5184830483003,1.44643162453929
"2067",0.01201,1.59,-44.2786480174829,1.55912564988404,1.48214930933013
"2068",0.01301,1.59,-44.4232556436277,1.59879041980404,1.51706596305632
"2069",0.01401,1.59,-44.5613080251443,1.63747272265666,1.55116820871481
"2070",0.01501,1.59,-44.6932502741114,1.67516966969143,1.58444554179746
"2071",0.01601,1.59,-44.8194822243537,1.7118811053304,1.61689099843427
"2072",0.01701,1.59,-44.9403652101569,1.74761009638541,1.6485014201391
"2073",0.01801,1.59,-45.0562275422168,1.78236306756269,1.67927743395609
"2074",0.01901,1.59,-45.167368956304,1.81614969861225,1.70922324421267
"2075",0.02001,1.59,-45.2740642527567,1.84898267147539,1.73834630975781
"2076",0.02101,1.59,-45.3765662979708,1.88087733246904,1.76665696098623
"2077",0.02201,1.59,-45.4751085214281,1.91185131564383,1.79416799494916
"2078",0.02301,1.59,-45.5699070121077,1.94192415878709,1.82089427439122
"2079",0.02401,1.59,-45.6611622949199,1.97111693254343,1.84685234720095
"2080",0.02501,1.59,-45.7490608498176,1.99945189511566,1.87206009596219
"2081",1e-05,1.61,-41.7538673295073,1.00055038517372,1.0004594355481
"2082",0.00101,1.61,-42.0483532507526,1.05453451468124,1.04573678076753
"2083",0.00201,1.61,-42.3211210143172,1.10663807409477,1.08980193666637
"2084",0.00301,1.61,-42.5748594623316,1.15711798473737,1.13279144786705
"2085",0.00401,1.61,-42.811819895209,1.20617525354356,1.17481532484097
"2086",0.00501,1.61,-43.0338942033794,1.25396521247723,1.21595913530941
"2087",0.00601,1.61,-43.2426778270143,1.30060343668496,1.25628462494219
"2088",0.00701,1.61,-43.4395211353532,1.34617094723641,1.29583120487893
"2089",0.00801,1.61,-43.625572055475,1.39072007957643,1.33461901504659
"2090",0.00901,1.61,-43.8018116512949,1.43428087483671,1.37265310650464
"2091",0.01001,1.61,-43.9690837021427,1.47686734573063,1.40992795033159
"2092",0.01101,1.61,-44.1281190802056,1.5184830483003,1.44643162453929
"2093",0.01201,1.61,-44.2795556537791,1.55912564988404,1.48214930933013
"2094",0.01301,1.61,-44.4239544099704,1.59879041980404,1.51706596305632
"2095",0.01401,1.61,-44.5618124437586,1.63747272265666,1.55116820871481
"2096",0.01501,1.61,-44.6935733928687,1.67516966969143,1.58444554179746
"2097",0.01601,1.61,-44.8196358181535,1.7118811053304,1.61689099843427
"2098",0.01701,1.61,-44.9403599473119,1.74761009638541,1.6485014201391
"2099",0.01801,1.61,-45.0560731231473,1.78236306756269,1.67927743395609
"2100",0.01901,1.61,-45.1670742301096,1.81614969861225,1.70922324421267
"2101",0.02001,1.61,-45.2736373159523,1.84898267147539,1.73834630975781
"2102",0.02101,1.61,-45.3760145787089,1.88087733246904,1.76665696098623
"2103",0.02201,1.61,-45.4744388518143,1.91185131564383,1.79416799494916
"2104",0.02301,1.61,-45.5691256906643,1.94192415878709,1.82089427439122
"2105",0.02401,1.61,-45.6602751408379,1.97111693254343,1.84685234720095
"2106",0.02501,1.61,-45.7480732503136,1.99945189511566,1.87206009596219
"2107",1e-05,1.63,-41.7617776450545,1.00055038517372,1.0004594355481
"2108",0.00101,1.63,-42.0555638203067,1.05453451468124,1.04573678076753
"2109",0.00201,1.63,-42.3277265154943,1.10663807409477,1.08980193666637
"2110",0.00301,1.63,-42.5809355005043,1.15711798473737,1.13279144786705
"2111",0.00401,1.63,-42.8174279156377,1.20617525354356,1.17481532484097
"2112",0.00501,1.63,-43.0390849073286,1.25396521247723,1.21595913530941
"2113",0.00601,1.63,-43.247493612902,1.30060343668496,1.25628462494219
"2114",0.00701,1.63,-43.4439978826774,1.34617094723641,1.29583120487893
"2115",0.00801,1.63,-43.6297404525422,1.39072007957643,1.33461901504659
"2116",0.00901,1.63,-43.8056981987004,1.43428087483671,1.37265310650464
"2117",0.01001,1.63,-43.9727114814645,1.47686734573063,1.40992795033159
"2118",0.01101,1.63,-44.1315083501464,1.5184830483003,1.44643162453929
"2119",0.01201,1.63,-44.2827243179036,1.55912564988404,1.48214930933013
"2120",0.01301,1.63,-44.4269183878175,1.59879041980404,1.51706596305632
"2121",0.01401,1.63,-44.5645859684825,1.63747272265666,1.55116820871481
"2122",0.01501,1.63,-44.696169252443,1.67516966969143,1.58444554179746
"2123",0.01601,1.63,-44.8220655527876,1.7118811053304,1.61689099843427
"2124",0.01701,1.63,-44.9426340125585,1.74761009638541,1.6485014201391
"2125",0.01801,1.63,-45.0582010258608,1.78236306756269,1.67927743395609
"2126",0.01901,1.63,-45.1690646427192,1.81614969861225,1.70922324421267
"2127",0.02001,1.63,-45.2754981732465,1.84898267147539,1.73834630975781
"2128",0.02101,1.63,-45.3777531603955,1.88087733246904,1.76665696098623
"2129",0.02201,1.63,-45.4760618534048,1.91185131564383,1.79416799494916
"2130",0.02301,1.63,-45.5706392847019,1.94192415878709,1.82089427439122
"2131",0.02401,1.63,-45.6616850300756,1.97111693254343,1.84685234720095
"2132",0.02501,1.63,-45.7493847141328,1.99945189511566,1.87206009596219
"2133",1e-05,1.65,-41.7717972215538,1.00055038517372,1.0004594355481
"2134",0.00101,1.65,-42.0648975182703,1.05453451468124,1.04573678076753
"2135",0.00201,1.65,-42.3364671544741,1.10663807409477,1.08980193666637
"2136",0.00301,1.65,-42.589157199137,1.15711798473737,1.13279144786705
"2137",0.00401,1.65,-42.8251909087937,1.20617525354356,1.17481532484097
"2138",0.00501,1.65,-43.0464388959923,1.25396521247723,1.21595913530941
"2139",0.00601,1.65,-43.2544801578742,1.30060343668496,1.25628462494219
"2140",0.00701,1.65,-43.4506521537543,1.34617094723641,1.29583120487893
"2141",0.00801,1.65,-43.6360925303332,1.39072007957643,1.33461901504659
"2142",0.00901,1.65,-43.8117740584939,1.43428087483671,1.37265310650464
"2143",0.01001,1.65,-43.978533746875,1.47686734573063,1.40992795033159
"2144",0.01101,1.65,-44.1370968775726,1.5184830483003,1.44643162453929
"2145",0.01201,1.65,-44.2880966550875,1.55912564988404,1.48214930933013
"2146",0.01301,1.65,-44.4320901376686,1.59879041980404,1.51706596305632
"2147",0.01401,1.65,-44.5695710808675,1.63747272265666,1.55116820871481
"2148",0.01501,1.65,-44.7009802606437,1.67516966969143,1.58444554179746
"2149",0.01601,1.65,-44.8267137670309,1.7118811053304,1.61689099843427
