"","prop","mu","prob","meanN","meanNb"
"795",0.94,1.77,-45.0878811092039,3.4424565518185,3.13232533093395
"796",0.95,1.77,-44.537611424016,3.44323386453746,3.13303261548003
"797",0.96,1.77,-43.9931038309166,3.44399528187771,3.1337254366635
"798",0.97,1.77,-43.4542389050682,3.44474128638196,3.13440423355476
"799",0.98,1.77,-42.9209008963744,3.44547234126062,3.13506942763354
"800",0.99,1.77,-42.3929775802454,3.44618889135012,3.13572142366092
"801",1,1.77,-41.8703601158634,3.44689136401487,3.13636061050002
"802",0.92,1.79,-46.2296140106184,3.44085220723295,3.13086552189665
"803",0.93,1.79,-45.6674463731992,3.44166284082681,3.131603125437
"804",0.94,1.79,-45.1112913391283,3.4424565518185,3.13232533093395
"805",0.95,1.79,-44.5610216539404,3.44323386453746,3.13303261548003
"806",0.96,1.79,-44.016514060841,3.44399528187771,3.1337254366635
"807",0.97,1.79,-43.4776491349926,3.44474128638196,3.13440423355476
"808",0.98,1.79,-42.9443111262988,3.44547234126062,3.13506942763354
"809",0.99,1.79,-42.4163878101698,3.44618889135012,3.13572142366092
"810",1,1.79,-41.8937703457878,3.44689136401487,3.13636061050002
"811",0.92,1.81,-46.2547604928846,3.44085220723295,3.13086552189665
"812",0.93,1.81,-45.6925928554654,3.44166284082681,3.131603125437
"813",0.94,1.81,-45.1364378213945,3.4424565518185,3.13232533093395
"814",0.95,1.81,-44.5861681362066,3.44323386453746,3.13303261548003
"815",0.96,1.81,-44.0416605431072,3.44399528187771,3.1337254366635
"816",0.97,1.81,-43.5027956172588,3.44474128638196,3.13440423355476
"817",0.98,1.81,-42.969457608565,3.44547234126062,3.13506942763354
"818",0.99,1.81,-42.441534292436,3.44618889135012,3.13572142366092
"819",1,1.81,-41.918916828054,3.44689136401487,3.13636061050002
"820",0.92,1.83,-46.2816040792654,3.44085220723295,3.13086552189665
"821",0.93,1.83,-45.7194364418462,3.44166284082681,3.131603125437
"822",0.94,1.83,-45.1632814077753,3.4424565518185,3.13232533093395
"823",0.95,1.83,-44.6130117225873,3.44323386453746,3.13303261548003
"824",0.96,1.83,-44.068504129488,3.44399528187771,3.1337254366635
"825",0.97,1.83,-43.5296392036396,3.44474128638196,3.13440423355476
"826",0.98,1.83,-42.9963011949457,3.44547234126062,3.13506942763354
"827",0.99,1.83,-42.4683778788168,3.44618889135012,3.13572142366092
"828",1,1.83,-41.9457604144347,3.44689136401487,3.13636061050002
"829",0.92,1.85,-46.3101070238602,3.44085220723295,3.13086552189665
"830",0.93,1.85,-45.747939386441,3.44166284082681,3.131603125437
"831",0.94,1.85,-45.1917843523701,3.4424565518185,3.13232533093395
"832",0.95,1.85,-44.6415146671822,3.44323386453746,3.13303261548003
"833",0.96,1.85,-44.0970070740828,3.44399528187771,3.1337254366635
"834",0.97,1.85,-43.5581421482344,3.44474128638196,3.13440423355476
"835",0.98,1.85,-43.0248041395406,3.44547234126062,3.13506942763354
"836",0.99,1.85,-42.4968808234116,3.44618889135012,3.13572142366092
"837",1,1.85,-41.9742633590296,3.44689136401487,3.13636061050002
"838",0.92,1.87,-46.3402329181914,3.44085220723295,3.13086552189665
"839",0.93,1.87,-45.7780652807722,3.44166284082681,3.131603125437
"840",0.94,1.87,-45.2219102467013,3.4424565518185,3.13232533093395
"841",0.95,1.87,-44.6716405615133,3.44323386453746,3.13303261548003
"842",0.96,1.87,-44.127132968414,3.44399528187771,3.1337254366635
"843",0.97,1.87,-43.5882680425656,3.44474128638196,3.13440423355476
"844",0.98,1.87,-43.0549300338717,3.44547234126062,3.13506942763354
"845",0.99,1.87,-42.5270067177428,3.44618889135012,3.13572142366092
"846",1,1.87,-42.0043892533607,3.44689136401487,3.13636061050002
"847",0.92,1.89,-46.3719466298862,3.44085220723295,3.13086552189665
"848",0.93,1.89,-45.809778992467,3.44166284082681,3.131603125437
"849",0.94,1.89,-45.2536239583961,3.4424565518185,3.13232533093395
"850",0.95,1.89,-44.7033542732082,3.44323386453746,3.13303261548003
"851",0.96,1.89,-44.1588466801089,3.44399528187771,3.1337254366635
"852",0.97,1.89,-43.6199817542604,3.44474128638196,3.13440423355476
"853",0.98,1.89,-43.0866437455666,3.44547234126062,3.13506942763354
"854",0.99,1.89,-42.5587204294377,3.44618889135012,3.13572142366092
"855",1,1.89,-42.0361029650556,3.44689136401487,3.13636061050002
"856",0.92,1.91,-46.4052142447169,3.44085220723295,3.13086552189665
"857",0.93,1.91,-45.8430466072977,3.44166284082681,3.131603125437
"858",0.94,1.91,-45.2868915732268,3.4424565518185,3.13232533093395
"859",0.95,1.91,-44.7366218880389,3.44323386453746,3.13303261548003
"860",0.96,1.91,-44.1921142949396,3.44399528187771,3.1337254366635
"861",0.97,1.91,-43.6532493690911,3.44474128638196,3.13440423355476
"862",0.98,1.91,-43.1199113603973,3.44547234126062,3.13506942763354
"863",0.99,1.91,-42.5919880442684,3.44618889135012,3.13572142366092
"864",1,1.91,-42.0693705798863,3.44689136401487,3.13636061050002
"865",0.92,1.93,-46.440003011783,3.44085220723295,3.13086552189665
"866",0.93,1.93,-45.8778353743638,3.44166284082681,3.131603125437
"867",0.94,1.93,-45.3216803402929,3.4424565518185,3.13232533093395
"868",0.95,1.93,-44.771410655105,3.44323386453746,3.13303261548003
"869",0.96,1.93,-44.2269030620056,3.44399528187771,3.1337254366635
"870",0.97,1.93,-43.6880381361572,3.44474128638196,3.13440423355476
"871",0.98,1.93,-43.1547001274634,3.44547234126062,3.13506942763354
"872",0.99,1.93,-42.6267768113344,3.44618889135012,3.13572142366092
"873",1,1.93,-42.1041593469524,3.44689136401487,3.13636061050002
"874",0.92,1.95,-46.4762812916396,3.44085220723295,3.13086552189665
"875",0.93,1.95,-45.9141136542204,3.44166284082681,3.131603125437
"876",0.94,1.95,-45.3579586201495,3.4424565518185,3.13232533093395
"877",0.95,1.95,-44.8076889349616,3.44323386453746,3.13303261548003
"878",0.96,1.95,-44.2631813418622,3.44399528187771,3.1337254366635
"879",0.97,1.95,-43.7243164160138,3.44474128638196,3.13440423355476
"880",0.98,1.95,-43.19097840732,3.44547234126062,3.13506942763354
"881",0.99,1.95,-42.663055091191,3.44618889135012,3.13572142366092
"882",1,1.95,-42.140437626809,3.44689136401487,3.13636061050002
"883",0.92,1.97,-46.5140185071877,3.44085220723295,3.13086552189665
"884",0.93,1.97,-45.9518508697685,3.44166284082681,3.131603125437
"885",0.94,1.97,-45.3956958356976,3.4424565518185,3.13232533093395
"886",0.95,1.97,-44.8454261505097,3.44323386453746,3.13303261548003
"887",0.96,1.97,-44.3009185574103,3.44399528187771,3.1337254366635
"888",0.97,1.97,-43.7620536315619,3.44474128638196,3.13440423355476
"889",0.98,1.97,-43.228715622868,3.44547234126062,3.13506942763354
"890",0.99,1.97,-42.7007923067391,3.44618889135012,3.13572142366092
"891",1,1.97,-42.178174842357,3.44689136401487,3.13636061050002
"892",0.92,1.99,-46.5531850971553,3.44085220723295,3.13086552189665
"893",0.93,1.99,-45.9910174597361,3.44166284082681,3.131603125437
"894",0.94,1.99,-45.4348624256652,3.4424565518185,3.13232533093395
"895",0.95,1.99,-44.8845927404773,3.44323386453746,3.13303261548003
"896",0.96,1.99,-44.3400851473779,3.44399528187771,3.1337254366635
"897",0.97,1.99,-43.8012202215295,3.44474128638196,3.13440423355476
"898",0.98,1.99,-43.2678822128356,3.44547234126062,3.13506942763354
"899",0.99,1.99,-42.7399588967067,3.44618889135012,3.13572142366092
"900",1,1.99,-42.2173414323246,3.44689136401487,3.13636061050002
"901",0.92,2.01,-46.5937524720117,3.44085220723295,3.13086552189665
"902",0.93,2.01,-46.0315848345925,3.44166284082681,3.131603125437
"903",0.94,2.01,-45.4754298005216,3.4424565518185,3.13232533093395
"904",0.95,2.01,-44.9251601153337,3.44323386453746,3.13303261548003
"905",0.96,2.01,-44.3806525222343,3.44399528187771,3.1337254366635
"906",0.97,2.01,-43.8417875963859,3.44474128638196,3.13440423355476
"907",0.98,2.01,-43.3084495876921,3.44547234126062,3.13506942763354
"908",0.99,2.01,-42.7805262715632,3.44618889135012,3.13572142366092
"909",1,2.01,-42.2579088071811,3.44689136401487,3.13636061050002
"910",0.92,2.03,-46.6356929721671,3.44085220723295,3.13086552189665
"911",0.93,2.03,-46.0735253347478,3.44166284082681,3.131603125437
"912",0.94,2.03,-45.517370300677,3.4424565518185,3.13232533093395
"913",0.95,2.03,-44.967100615489,3.44323386453746,3.13303261548003
"914",0.96,2.03,-44.4225930223897,3.44399528187771,3.1337254366635
"915",0.97,2.03,-43.8837280965413,3.44474128638196,3.13440423355476
"916",0.98,2.03,-43.3503900878474,3.44547234126062,3.13506942763354
"917",0.99,2.03,-42.8224667717185,3.44618889135012,3.13572142366092
"918",1,2.03,-42.2998493073364,3.44689136401487,3.13636061050002
"919",0.92,2.05,-46.6789798283195,3.44085220723295,3.13086552189665
"920",0.93,2.05,-46.1168121909003,3.44166284082681,3.131603125437
"921",0.94,2.05,-45.5606571568294,3.4424565518185,3.13232533093395
"922",0.95,2.05,-45.0103874716415,3.44323386453746,3.13303261548003
"923",0.96,2.05,-44.4658798785422,3.44399528187771,3.1337254366635
"924",0.97,2.05,-43.9270149526937,3.44474128638196,3.13440423355476
"925",0.98,2.05,-43.3936769439999,3.44547234126062,3.13506942763354
"926",0.99,2.05,-42.865753627871,3.44618889135012,3.13572142366092
"927",1,2.05,-42.3431361634889,3.44689136401487,3.13636061050002
"928",0.92,2.07,-46.7235871238234,3.44085220723295,3.13086552189665
"929",0.93,2.07,-46.1614194864041,3.44166284082681,3.131603125437
"930",0.94,2.07,-45.6052644523332,3.4424565518185,3.13232533093395
"931",0.95,2.07,-45.0549947671453,3.44323386453746,3.13303261548003
"932",0.96,2.07,-44.510487174046,3.44399528187771,3.1337254366635
"933",0.97,2.07,-43.9716222481975,3.44474128638196,3.13440423355476
"934",0.98,2.07,-43.4382842395037,3.44547234126062,3.13506942763354
"935",0.99,2.07,-42.9103609233748,3.44618889135012,3.13572142366092
"936",1,2.07,-42.3877434589927,3.44689136401487,3.13636061050002
"937",0.92,2.09,-46.7694897589574,3.44085220723295,3.13086552189665
"938",0.93,2.09,-46.2073221215382,3.44166284082681,3.131603125437
"939",0.94,2.09,-45.6511670874673,3.4424565518185,3.13232533093395
"940",0.95,2.09,-45.1008974022794,3.44323386453746,3.13303261548003
"941",0.96,2.09,-44.55638980918,3.44399528187771,3.1337254366635
"942",0.97,2.09,-44.0175248833316,3.44474128638196,3.13440423355476
"943",0.98,2.09,-43.4841868746378,3.44547234126062,3.13506942763354
"944",0.99,2.09,-42.9562635585088,3.44618889135012,3.13572142366092
"945",1,2.09,-42.4336460941267,3.44689136401487,3.13636061050002
"946",0.92,2.11,-46.8166634169839,3.44085220723295,3.13086552189665
"947",0.93,2.11,-46.2544957795647,3.44166284082681,3.131603125437
"948",0.94,2.11,-45.6983407454938,3.4424565518185,3.13232533093395
"949",0.95,2.11,-45.1480710603059,3.44323386453746,3.13303261548003
"950",0.96,2.11,-44.6035634672065,3.44399528187771,3.1337254366635
"951",0.97,2.11,-44.0646985413581,3.44474128638196,3.13440423355476
"952",0.98,2.11,-43.5313605326642,3.44547234126062,3.13506942763354
"953",0.99,2.11,-43.0034372165353,3.44618889135012,3.13572142366092
"954",1,2.11,-42.4808197521532,3.44689136401487,3.13636061050002
"955",0.92,2.13,-46.8650845318932,3.44085220723295,3.13086552189665
"956",0.93,2.13,-46.302916894474,3.44166284082681,3.131603125437
"957",0.94,2.13,-45.7467618604031,3.4424565518185,3.13232533093395
"958",0.95,2.13,-45.1964921752152,3.44323386453746,3.13303261548003
"959",0.96,2.13,-44.6519845821158,3.44399528187771,3.1337254366635
"960",0.97,2.13,-44.1131196562674,3.44474128638196,3.13440423355476
"961",0.98,2.13,-43.5797816475735,3.44547234126062,3.13506942763354
"962",0.99,2.13,-43.0518583314446,3.44618889135012,3.13572142366092
"963",1,2.13,-42.5292408670625,3.44689136401487,3.13636061050002
"964",0.92,2.15,-46.9147302577379,3.44085220723295,3.13086552189665
"965",0.93,2.15,-46.3525626203186,3.44166284082681,3.131603125437
"966",0.94,2.15,-45.7964075862478,3.4424565518185,3.13232533093395
"967",0.95,2.15,-45.2461379010598,3.44323386453746,3.13303261548003
"968",0.96,2.15,-44.7016303079605,3.44399528187771,3.1337254366635
"969",0.97,2.15,-44.162765382112,3.44474128638196,3.13440423355476
"970",0.98,2.15,-43.6294273734182,3.44547234126062,3.13506942763354
"971",0.99,2.15,-43.1015040572893,3.44618889135012,3.13572142366092
"972",1,2.15,-42.5788865929072,3.44689136401487,3.13636061050002
"973",0.92,2.17,-46.9655784394655,3.44085220723295,3.13086552189665
"974",0.93,2.17,-46.4034108020462,3.44166284082681,3.131603125437
"975",0.94,2.17,-45.8472557679753,3.4424565518185,3.13232533093395
"976",0.95,2.17,-45.2969860827874,3.44323386453746,3.13303261548003
"977",0.96,2.17,-44.7524784896881,3.44399528187771,3.1337254366635
"978",0.97,2.17,-44.2136135638396,3.44474128638196,3.13440423355476
"979",0.98,2.17,-43.6802755551458,3.44547234126062,3.13506942763354
"980",0.99,2.17,-43.1523522390169,3.44618889135012,3.13572142366092
"981",1,2.17,-42.6297347746348,3.44689136401487,3.13636061050002
"982",0.92,2.19,-47.0176075851654,3.44085220723295,3.13086552189665
"983",0.93,2.19,-46.4554399477461,3.44166284082681,3.131603125437
"984",0.94,2.19,-45.8992849136753,3.4424565518185,3.13232533093395
"985",0.95,2.19,-45.3490152284873,3.44323386453746,3.13303261548003
"986",0.96,2.19,-44.804507635388,3.44399528187771,3.1337254366635
"987",0.97,2.19,-44.2656427095395,3.44474128638196,3.13440423355476
"988",0.98,2.19,-43.7323047008457,3.44547234126062,3.13506942763354
"989",0.99,2.19,-43.2043813847168,3.44618889135012,3.13572142366092
"990",1,2.19,-42.6817639203347,3.44689136401487,3.13636061050002
"991",0.92,2.21,-47.0707968396505,3.44085220723295,3.13086552189665
"992",0.93,2.21,-46.5086292022312,3.44166284082681,3.131603125437
"993",0.94,2.21,-45.9524741681604,3.4424565518185,3.13232533093395
"994",0.95,2.21,-45.4022044829724,3.44323386453746,3.13303261548003
"995",0.96,2.21,-44.8576968898731,3.44399528187771,3.1337254366635
"996",0.97,2.21,-44.3188319640246,3.44474128638196,3.13440423355476
"997",0.98,2.21,-43.7854939553308,3.44547234126062,3.13506942763354
"998",0.99,2.21,-43.2575706392019,3.44618889135012,3.13572142366092
"999",1,2.21,-42.7349531748198,3.44689136401487,3.13636061050002
"1000",0.92,2.23,-47.1251259592995,3.44085220723295,3.13086552189665
"1001",0.93,2.23,-46.5629583218803,3.44166284082681,3.131603125437
"1002",0.94,2.23,-46.0068032878094,3.4424565518185,3.13232533093395
"1003",0.95,2.23,-45.4565336026215,3.44323386453746,3.13303261548003
"1004",0.96,2.23,-44.9120260095221,3.44399528187771,3.1337254366635
"1005",0.97,2.23,-44.3731610836737,3.44474128638196,3.13440423355476
"1006",0.98,2.23,-43.8398230749799,3.44547234126062,3.13506942763354
"1007",0.99,2.23,-43.3118997588509,3.44618889135012,3.13572142366092
"1008",1,2.23,-42.7892822944689,3.44689136401487,3.13636061050002
"1009",0.92,2.25,-47.1805752880907,3.44085220723295,3.13086552189665
"1010",0.93,2.25,-46.6184076506714,3.44166284082681,3.131603125437
"1011",0.94,2.25,-46.0622526166006,3.4424565518185,3.13232533093395
"1012",0.95,2.25,-45.5119829314126,3.44323386453746,3.13303261548003
"1013",0.96,2.25,-44.9674753383133,3.44399528187771,3.1337254366635
"1014",0.97,2.25,-44.4286104124648,3.44474128638196,3.13440423355476
"1015",0.98,2.25,-43.895272403771,3.44547234126062,3.13506942763354
"1016",0.99,2.25,-43.3673490876421,3.44618889135012,3.13572142366092
"1017",1,2.25,-42.84473162326,3.44689136401487,3.13636061050002
"1018",0.92,2.27,-47.2371257347611,3.44085220723295,3.13086552189665
"1019",0.93,2.27,-46.6749580973419,3.44166284082681,3.131603125437
"1020",0.94,2.27,-46.118803063271,3.4424565518185,3.13232533093395
"1021",0.95,2.27,-45.5685333780831,3.44323386453746,3.13303261548003
"1022",0.96,2.27,-45.0240257849837,3.44399528187771,3.1337254366635
"1023",0.97,2.27,-44.4851608591353,3.44474128638196,3.13440423355476
"1024",0.98,2.27,-43.9518228504415,3.44547234126062,3.13506942763354
"1025",0.99,2.27,-43.4238995343125,3.44618889135012,3.13572142366092
"1026",1,2.27,-42.9012820699304,3.44689136401487,3.13636061050002
"1027",0.92,2.29,-47.2947587510316,3.44085220723295,3.13086552189665
"1028",0.93,2.29,-46.7325911136124,3.44166284082681,3.131603125437
"1029",0.94,2.29,-46.1764360795415,3.4424565518185,3.13232533093395
"1030",0.95,2.29,-45.6261663943536,3.44323386453746,3.13303261548003
"1031",0.96,2.29,-45.0816588012542,3.44399528187771,3.1337254366635
"1032",0.97,2.29,-44.5427938754058,3.44474128638196,3.13440423355476
"1033",0.98,2.29,-44.009455866712,3.44547234126062,3.13506942763354
"1034",0.99,2.29,-43.481532550583,3.44618889135012,3.13572142366092
"1035",1,2.29,-42.958915086201,3.44689136401487,3.13636061050002
"1036",0.92,2.31,-47.353456310839,3.44085220723295,3.13086552189665
"1037",0.93,2.31,-46.7912886734198,3.44166284082681,3.131603125437
"1038",0.94,2.31,-46.2351336393489,3.4424565518185,3.13232533093395
"1039",0.95,2.31,-45.684863954161,3.44323386453746,3.13303261548003
"1040",0.96,2.31,-45.1403563610616,3.44399528187771,3.1337254366635
"1041",0.97,2.31,-44.6014914352132,3.44474128638196,3.13440423355476
"1042",0.98,2.31,-44.0681534265194,3.44547234126062,3.13506942763354
"1043",0.99,2.31,-43.5402301103904,3.44618889135012,3.13572142366092
"1044",1,2.31,-43.0176126460083,3.44689136401487,3.13636061050002
"1045",0.92,2.33,-47.4132008905222,3.44085220723295,3.13086552189665
"1046",0.93,2.33,-46.8510332531029,3.44166284082681,3.131603125437
"1047",0.94,2.33,-46.294878219032,3.4424565518185,3.13232533093395
"1048",0.95,2.33,-45.7446085338441,3.44323386453746,3.13303261548003
"1049",0.96,2.33,-45.2001009407448,3.44399528187771,3.1337254366635
"1050",0.97,2.33,-44.6612360148963,3.44474128638196,3.13440423355476
"1051",0.98,2.33,-44.1278980062025,3.44547234126062,3.13506942763354
"1052",0.99,2.33,-43.5999746900736,3.44618889135012,3.13572142366092
"1053",1,2.33,-43.0773572256915,3.44689136401487,3.13636061050002
"1054",0.92,2.35,-47.4739754499117,3.44085220723295,3.13086552189665
"1055",0.93,2.35,-46.9118078124925,3.44166284082681,3.131603125437
"1056",0.94,2.35,-46.3556527784216,3.4424565518185,3.13232533093395
"1057",0.95,2.35,-45.8053830932337,3.44323386453746,3.13303261548003
"1058",0.96,2.35,-45.2608755001344,3.44399528187771,3.1337254366635
"1059",0.97,2.35,-44.7220105742859,3.44474128638196,3.13440423355476
"1060",0.98,2.35,-44.1886725655921,3.44547234126062,3.13506942763354
"1061",0.99,2.35,-43.6607492494632,3.44618889135012,3.13572142366092
"1062",1,2.35,-43.1381317850811,3.44689136401487,3.13636061050002
"1063",0.92,2.37,-47.5357634142756,3.44085220723295,3.13086552189665
"1064",0.93,2.37,-46.9735957768564,3.44166284082681,3.131603125437
"1065",0.94,2.37,-46.4174407427855,3.4424565518185,3.13232533093395
"1066",0.95,2.37,-45.8671710575976,3.44323386453746,3.13303261548003
"1067",0.96,2.37,-45.3226634644982,3.44399528187771,3.1337254366635
"1068",0.97,2.37,-44.7837985386498,3.44474128638196,3.13440423355476
"1069",0.98,2.37,-44.250460529956,3.44547234126062,3.13506942763354
"1070",0.99,2.37,-43.722537213827,3.44618889135012,3.13572142366092
"1071",1,2.37,-43.1999197494449,3.44689136401487,3.13636061050002
"1072",0.92,2.39,-47.5985486570753,3.44085220723295,3.13086552189665
"1073",0.93,2.39,-47.0363810196561,3.44166284082681,3.131603125437
"1074",0.94,2.39,-46.4802259855852,3.4424565518185,3.13232533093395
"1075",0.95,2.39,-45.9299563003973,3.44323386453746,3.13303261548003
"1076",0.96,2.39,-45.3854487072979,3.44399528187771,3.1337254366635
"1077",0.97,2.39,-44.8465837814495,3.44474128638196,3.13440423355476
"1078",0.98,2.39,-44.3132457727557,3.44547234126062,3.13506942763354
"1079",0.99,2.39,-43.7853224566268,3.44618889135012,3.13572142366092
"1080",1,2.39,-43.2627049922447,3.44689136401487,3.13636061050002
"1081",0.92,2.41,-47.6623154834922,3.44085220723295,3.13086552189665
"1082",0.93,2.41,-47.100147846073,3.44166284082681,3.131603125437
"1083",0.94,2.41,-46.5439928120021,3.4424565518185,3.13232533093395
"1084",0.95,2.41,-45.9937231268142,3.44323386453746,3.13303261548003
"1085",0.96,2.41,-45.4492155337148,3.44399528187771,3.1337254366635
"1086",0.97,2.41,-44.9103506078664,3.44474128638196,3.13440423355476
"1087",0.98,2.41,-44.3770125991726,3.44547234126062,3.13506942763354
"1088",0.99,2.41,-43.8490892830436,3.44618889135012,3.13572142366092
"1089",1,2.41,-43.3264718186616,3.44689136401487,3.13636061050002
"1090",0.92,2.43,-47.7270486146826,3.44085220723295,3.13086552189665
"1091",0.93,2.43,-47.1648809772634,3.44166284082681,3.131603125437
"1092",0.94,2.43,-46.6087259431925,3.4424565518185,3.13232533093395
"1093",0.95,2.43,-46.0584562580046,3.44323386453746,3.13303261548003
"1094",0.96,2.43,-45.5139486649052,3.44399528187771,3.1337254366635
"1095",0.97,2.43,-44.9750837390568,3.44474128638196,3.13440423355476
"1096",0.98,2.43,-44.441745730363,3.44547234126062,3.13506942763354
"1097",0.99,2.43,-43.913822414234,3.44618889135012,3.13572142366092
"1098",1,2.43,-43.391204949852,3.44689136401487,3.13636061050002
"1099",0.92,2.45,-47.7927331727259,3.44085220723295,3.13086552189665
"1100",0.93,2.45,-47.2305655353067,3.44166284082681,3.131603125437
"1101",0.94,2.45,-46.6744105012358,3.4424565518185,3.13232533093395
"1102",0.95,2.45,-46.1241408160479,3.44323386453746,3.13303261548003
"1103",0.96,2.45,-45.5796332229485,3.44399528187771,3.1337254366635
"1104",0.97,2.45,-45.0407682971001,3.44474128638196,3.13440423355476
"1105",0.98,2.45,-44.5074302884063,3.44547234126062,3.13506942763354
"1106",0.99,2.45,-43.9795069722773,3.44618889135012,3.13572142366092
"1107",1,2.45,-43.4568895078953,3.44689136401487,3.13636061050002
"1108",0.92,2.47,-47.8593546662297,3.44085220723295,3.13086552189665
"1109",0.93,2.47,-47.2971870288105,3.44166284082681,3.131603125437
"1110",0.94,2.47,-46.7410319947396,3.4424565518185,3.13232533093395
"1111",0.95,2.47,-46.1907623095517,3.44323386453746,3.13303261548003
"1112",0.96,2.47,-45.6462547164523,3.44399528187771,3.1337254366635
"1113",0.97,2.47,-45.1073897906039,3.44474128638196,3.13440423355476
"1114",0.98,2.47,-44.5740517819101,3.44547234126062,3.13506942763354
"1115",0.99,2.47,-44.0461284657811,3.44618889135012,3.13572142366092
"1116",1,2.47,-43.523511001399,3.44689136401487,3.13636061050002
"1117",0.92,2.49,-47.9268989765592,3.44085220723295,3.13086552189665
"1118",0.93,2.49,-47.36473133914,3.44166284082681,3.131603125437
"1119",0.94,2.49,-46.8085763050691,3.4424565518185,3.13232533093395
"1120",0.95,2.49,-46.2583066198812,3.44323386453746,3.13303261548003
"1121",0.96,2.49,-45.7137990267818,3.44399528187771,3.1337254366635
"1122",0.97,2.49,-45.1749341009334,3.44474128638196,3.13440423355476
"1123",0.98,2.49,-44.6415960922396,3.44547234126062,3.13506942763354
"1124",0.99,2.49,-44.1136727761106,3.44618889135012,3.13572142366092
"1125",1,2.49,-43.5910553117286,3.44689136401487,3.13636061050002
"1126",0.92,2.51,-47.9953523446599,3.44085220723295,3.13086552189665
"1127",0.93,2.51,-47.4331847072407,3.44166284082681,3.131603125437
"1128",0.94,2.51,-46.8770296731698,3.4424565518185,3.13232533093395
"1129",0.95,2.51,-46.3267599879819,3.44323386453746,3.13303261548003
"1130",0.96,2.51,-45.7822523948826,3.44399528187771,3.1337254366635
"1131",0.97,2.51,-45.2433874690341,3.44474128638196,3.13440423355476
"1132",0.98,2.51,-44.7100494603403,3.44547234126062,3.13506942763354
"1133",0.99,2.51,-44.1821261442114,3.44618889135012,3.13572142366092
"1134",1,2.51,-43.6595086798293,3.44689136401487,3.13636061050002
"1135",0.92,2.53,-48.0647013584438,3.44085220723295,3.13086552189665
"1136",0.93,2.53,-47.5025337210246,3.44166284082681,3.131603125437
"1137",0.94,2.53,-46.9463786869537,3.4424565518185,3.13232533093395
"1138",0.95,2.53,-46.3961090017657,3.44323386453746,3.13303261548003
"1139",0.96,2.53,-45.8516014086664,3.44399528187771,3.1337254366635
"1140",0.97,2.53,-45.312736482818,3.44474128638196,3.13440423355476
"1141",0.98,2.53,-44.7793984741241,3.44547234126062,3.13506942763354
"1142",0.99,2.53,-44.2514751579952,3.44618889135012,3.13572142366092
"1143",1,2.53,-43.7288576936131,3.44689136401487,3.13636061050002
"1144",0.92,2.55,-48.1349329407111,3.44085220723295,3.13086552189665
"1145",0.93,2.55,-47.5727653032918,3.44166284082681,3.131603125437
"1146",0.94,2.55,-47.0166102692209,3.4424565518185,3.13232533093395
"1147",0.95,2.55,-46.466340584033,3.44323386453746,3.13303261548003
"1148",0.96,2.55,-45.9218329909337,3.44399528187771,3.1337254366635
"1149",0.97,2.55,-45.3829680650853,3.44474128638196,3.13440423355476
"1150",0.98,2.55,-44.8496300563914,3.44547234126062,3.13506942763354
"1151",0.99,2.55,-44.3217067402625,3.44618889135012,3.13572142366092
"1152",1,2.55,-43.7990892758804,3.44689136401487,3.13636061050002
"1153",0.92,2.57,-48.2060343375825,3.44085220723295,3.13086552189665
"1154",0.93,2.57,-47.6438667001633,3.44166284082681,3.131603125437
"1155",0.94,2.57,-47.0877116660924,3.4424565518185,3.13232533093395
"1156",0.95,2.57,-46.5374419809044,3.44323386453746,3.13303261548003
"1157",0.96,2.57,-45.9929343878051,3.44399528187771,3.1337254366635
"1158",0.97,2.57,-45.4540694619567,3.44474128638196,3.13440423355476
"1159",0.98,2.57,-44.9207314532628,3.44547234126062,3.13506942763354
"1160",0.99,2.57,-44.3928081371339,3.44618889135012,3.13572142366092
"1161",1,2.57,-43.8701906727518,3.44689136401487,3.13636061050002
"1162",0.92,2.59,-48.2779931074156,3.44085220723295,3.13086552189665
"1163",0.93,2.59,-47.7158254699964,3.44166284082681,3.131603125437
"1164",0.94,2.59,-47.1596704359255,3.4424565518185,3.13232533093395
"1165",0.95,2.59,-46.6094007507375,3.44323386453746,3.13303261548003
"1166",0.96,2.59,-46.0648931576382,3.44399528187771,3.1337254366635
"1167",0.97,2.59,-45.5260282317898,3.44474128638196,3.13440423355476
"1168",0.98,2.59,-44.9926902230959,3.44547234126062,3.13506942763354
"1169",0.99,2.59,-44.464766906967,3.44618889135012,3.13572142366092
"1170",1,2.59,-43.9421494425849,3.44689136401487,3.13636061050002
"1171",0.92,2.61,-48.350797110183,3.44085220723295,3.13086552189665
"1172",0.93,2.61,-47.7886294727638,3.44166284082681,3.131603125437
"1173",0.94,2.61,-47.2324744386929,3.4424565518185,3.13232533093395
"1174",0.95,2.61,-46.682204753505,3.44323386453746,3.13303261548003
"1175",0.96,2.61,-46.1376971604057,3.44399528187771,3.1337254366635
"1176",0.97,2.61,-45.5988322345572,3.44474128638196,3.13440423355476
"1177",0.98,2.61,-45.0654942258634,3.44547234126062,3.13506942763354
"1178",0.99,2.61,-44.5375709097345,3.44618889135012,3.13572142366092
"1179",1,2.61,-44.0149534453524,3.44689136401487,3.13636061050002
"1180",0.92,2.63,-48.4244344972902,3.44085220723295,3.13086552189665
"1181",0.93,2.63,-47.862266859871,3.44166284082681,3.131603125437
"1182",0.94,2.63,-47.3061118258001,3.4424565518185,3.13232533093395
